"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"2140","172.564056","","","IEEE 802.15.4","216","","Ack"
"2141","172.603000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","112","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"2142","172.607936","","","IEEE 802.15.4","112","","Ack"
"2143","172.624000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","113","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"2144","172.628904","","","IEEE 802.15.4","113","","Ack"
"2145","172.667000","::207:7:7:7","::202:2:2:2","UDP","72","24","8765  >  5678 Len=8"
"2146","172.669504","","","IEEE 802.15.4","72","","Ack"
"2147","172.672600","::202:2:2:2","::215:15:15:15","UDP","114","199","5678  >  8765 Len=183"
"2148","172.674656","","","IEEE 802.15.4","114","","Ack"
"2149","172.702000","::202:2:2:2","::207:7:7:7","UDP","115","24","5678  >  8765 Len=8"
"2150","172.704504","","","IEEE 802.15.4","115","","Ack"
"2151","173.809000","::204:4:4:4","::202:2:2:2","UDP","104","24","8765  >  5678 Len=8"
"2152","173.811504","","","IEEE 802.15.4","104","","Ack"
"2153","173.815000","::202:2:2:2","::204:4:4:4","UDP","116","24","5678  >  8765 Len=8"
"2154","173.817504","","","IEEE 802.15.4","116","","Ack"
"2155","174.035000","::20d:d:d:d","::202:2:2:2","UDP","67","24","8765  >  5678 Len=8"
"2156","174.037504","","","IEEE 802.15.4","67","","Ack"
"2157","174.064000","::202:2:2:2","::20d:d:d:d","UDP","117","24","5678  >  8765 Len=8"
"2158","174.066504","","","IEEE 802.15.4","117","","Ack"
"2159","174.135000","::20c:c:c:c","::202:2:2:2","UDP","68","24","8765  >  5678 Len=8"
"2160","174.137504","","","IEEE 802.15.4","68","","Ack"
"2161","174.156000","::202:2:2:2","::20c:c:c:c","UDP","118","24","5678  >  8765 Len=8"
"2162","174.158504","","","IEEE 802.15.4","118","","Ack"
"2163","175.204000","::206:6:6:6","::202:2:2:2","UDP","216","24","8765  >  5678 Len=8"
"2164","175.206504","","","IEEE 802.15.4","216","","Ack"
"2165","175.217000","::202:2:2:2","::206:6:6:6","UDP","119","24","5678  >  8765 Len=8"
"2166","175.219504","","","IEEE 802.15.4","119","","Ack"
"2167","175.324000","::20a:a:a:a","::202:2:2:2","UDP","18","24","8765  >  5678 Len=8"
"2168","175.326504","","","IEEE 802.15.4","18","","Ack"
"2169","175.350000","::202:2:2:2","::20a:a:a:a","UDP","120","24","5678  >  8765 Len=8"
"2170","175.352504","","","IEEE 802.15.4","120","","Ack"
"2171","175.571000","::205:5:5:5","::201:1:1:1","UDP","155","24","8765  >  5678 Len=8"
"2172","175.573504","","","IEEE 802.15.4","155","","Ack"
"2173","175.614000","::201:1:1:1","::205:5:5:5","UDP","165","24","5678  >  8765 Len=8"
"2174","175.616504","","","IEEE 802.15.4","165","","Ack"
"2175","175.773000","::209:9:9:9","::201:1:1:1","UDP","172","24","8765  >  5678 Len=8"
"2176","175.775504","","","IEEE 802.15.4","172","","Ack"
"2177","175.786000","::201:1:1:1","::209:9:9:9","UDP","166","24","5678  >  8765 Len=8"
"2178","175.788504","","","IEEE 802.15.4","166","","Ack"
"2179","176.069000","::211:11:11:11","::202:2:2:2","UDP","73","24","8765  >  5678 Len=8"
"2180","176.071504","","","IEEE 802.15.4","73","","Ack"
"2181","176.098000","::202:2:2:2","::211:11:11:11","UDP","121","24","5678  >  8765 Len=8"
"2182","176.100504","","","IEEE 802.15.4","121","","Ack"
"2183","176.429000","::203:3:3:3","::201:1:1:1","UDP","109","24","8765  >  5678 Len=8"
"2184","176.431504","","","IEEE 802.15.4","109","","Ack"
"2185","176.446000","::201:1:1:1","::203:3:3:3","UDP","167","24","5678  >  8765 Len=8"
"2186","176.448504","","","IEEE 802.15.4","167","","Ack"
"2187","176.905000","::208:8:8:8","::202:2:2:2","UDP","11","24","8765  >  5678 Len=8"
"2188","176.907504","","","IEEE 802.15.4","11","","Ack"
"2189","176.940000","::202:2:2:2","::208:8:8:8","UDP","122","24","5678  >  8765 Len=8"
"2190","176.942504","","","IEEE 802.15.4","122","","Ack"
"2191","177.419000","::210:10:10:10","::201:1:1:1","UDP","152","24","8765  >  5678 Len=8"
"2192","177.421504","","","IEEE 802.15.4","152","","Ack"
"2193","177.436000","::201:1:1:1","::210:10:10:10","UDP","168","24","5678  >  8765 Len=8"
"2194","177.438504","","","IEEE 802.15.4","168","","Ack"
"2195","177.553000","::20f:f:f:f","::202:2:2:2","UDP","33","24","8765  >  5678 Len=8"
"2196","177.555504","","","IEEE 802.15.4","33","","Ack"
"2197","177.565000","::202:2:2:2","::20f:f:f:f","UDP","123","24","5678  >  8765 Len=8"
"2198","177.567504","","","IEEE 802.15.4","123","","Ack"
"2199","177.745000","::20e:e:e:e","::201:1:1:1","UDP","49","24","8765  >  5678 Len=8"
"2200","177.747504","","","IEEE 802.15.4","49","","Ack"
"2201","177.790000","::201:1:1:1","::20e:e:e:e","UDP","169","24","5678  >  8765 Len=8"
"2202","177.792504","","","IEEE 802.15.4","169","","Ack"
"2203","178.370000","::20b:b:b:b","::202:2:2:2","UDP","146","24","8765  >  5678 Len=8"
"2204","178.372504","","","IEEE 802.15.4","146","","Ack"
"2205","178.400000","::202:2:2:2","::20b:b:b:b","UDP","124","24","5678  >  8765 Len=8"
"2206","178.402504","","","IEEE 802.15.4","124","","Ack"
"2207","178.674000","::207:7:7:7","::202:2:2:2","UDP","73","24","8765  >  5678 Len=8"
"2208","178.676504","","","IEEE 802.15.4","73","","Ack"
"2209","178.681000","::202:2:2:2","::207:7:7:7","UDP","125","24","5678  >  8765 Len=8"
"2210","178.683504","","","IEEE 802.15.4","125","","Ack"
"2211","179.501000","fe80::209:9:9:9","fe80::210:10:10:10","ICMPv6","173","76","RPL Control (DODAG Information Object)"
"2212","179.505200","","","IEEE 802.15.4","173","","Ack"
"2213","179.812000","::204:4:4:4","::202:2:2:2","UDP","105","24","8765  >  5678 Len=8"
"2214","179.814504","","","IEEE 802.15.4","105","","Ack"
"2215","179.822000","::202:2:2:2","::204:4:4:4","UDP","126","24","5678  >  8765 Len=8"
"2216","179.824504","","","IEEE 802.15.4","126","","Ack"
"2217","180.012000","::20d:d:d:d","::202:2:2:2","UDP","68","24","8765  >  5678 Len=8"
"2218","180.014504","","","IEEE 802.15.4","68","","Ack"
"2219","180.038000","::202:2:2:2","::20d:d:d:d","UDP","127","24","5678  >  8765 Len=8"
"2220","180.040504","","","IEEE 802.15.4","127","","Ack"
"2221","180.154000","::20c:c:c:c","::202:2:2:2","UDP","69","24","8765  >  5678 Len=8"
"2222","180.156504","","","IEEE 802.15.4","69","","Ack"
"2223","180.189000","::202:2:2:2","::20c:c:c:c","UDP","128","24","5678  >  8765 Len=8"
"2224","180.191504","","","IEEE 802.15.4","128","","Ack"
"2225","181.193000","::206:6:6:6","::202:2:2:2","UDP","217","24","8765  >  5678 Len=8"
"2226","181.195504","","","IEEE 802.15.4","217","","Ack"
"2227","181.213000","::202:2:2:2","::206:6:6:6","UDP","129","24","5678  >  8765 Len=8"
"2228","181.215504","","","IEEE 802.15.4","129","","Ack"
"2229","181.314000","::20a:a:a:a","::202:2:2:2","UDP","19","24","8765  >  5678 Len=8"
"2230","181.316504","","","IEEE 802.15.4","19","","Ack"
"2231","181.338000","::202:2:2:2","::20a:a:a:a","UDP","130","24","5678  >  8765 Len=8"
"2232","181.340504","","","IEEE 802.15.4","130","","Ack"
"2233","181.554000","::205:5:5:5","::201:1:1:1","UDP","156","24","8765  >  5678 Len=8"
"2234","181.556504","","","IEEE 802.15.4","156","","Ack"
"2235","181.567000","::201:1:1:1","::205:5:5:5","UDP","170","24","5678  >  8765 Len=8"
"2236","181.569504","","","IEEE 802.15.4","170","","Ack"
"2237","181.781000","::209:9:9:9","::201:1:1:1","UDP","174","24","8765  >  5678 Len=8"
"2238","181.783504","","","IEEE 802.15.4","174","","Ack"
"2239","181.800000","::201:1:1:1","::209:9:9:9","UDP","171","24","5678  >  8765 Len=8"
"2240","181.802504","","","IEEE 802.15.4","171","","Ack"
"2241","182.096000","::211:11:11:11","::202:2:2:2","UDP","74","24","8765  >  5678 Len=8"
"2242","182.098504","","","IEEE 802.15.4","74","","Ack"
"2243","182.134000","::202:2:2:2","::211:11:11:11","UDP","131","24","5678  >  8765 Len=8"
"2244","182.136504","","","IEEE 802.15.4","131","","Ack"
"2245","182.430000","::203:3:3:3","::201:1:1:1","UDP","110","24","8765  >  5678 Len=8"
"2246","182.432504","","","IEEE 802.15.4","110","","Ack"
"2247","182.451000","::201:1:1:1","::203:3:3:3","UDP","172","24","5678  >  8765 Len=8"
"2248","182.453504","","","IEEE 802.15.4","172","","Ack"
"2249","182.899000","::208:8:8:8","::202:2:2:2","UDP","12","24","8765  >  5678 Len=8"
"2250","182.901504","","","IEEE 802.15.4","12","","Ack"
"2251","182.938000","::202:2:2:2","::208:8:8:8","UDP","132","24","5678  >  8765 Len=8"
"2252","182.940504","","","IEEE 802.15.4","132","","Ack"
"2253","183.387000","::210:10:10:10","::201:1:1:1","UDP","153","24","8765  >  5678 Len=8"
"2254","183.389504","","","IEEE 802.15.4","153","","Ack"
"2255","183.393000","::201:1:1:1","::210:10:10:10","UDP","173","24","5678  >  8765 Len=8"
"2256","183.395504","","","IEEE 802.15.4","173","","Ack"
"2257","183.477000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","217","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"2258","183.481936","","","IEEE 802.15.4","217","","Ack"
"2259","183.519000","::215:15:15:15","::202:2:2:2","UDP","218","176","8765  >  5678 Len=160"
"2260","183.523392","","","IEEE 802.15.4","218","","Ack"
"2261","183.563000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","133","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"2262","183.567936","","","IEEE 802.15.4","133","","Ack"
"2263","183.568032","::20f:f:f:f","::202:2:2:2","UDP","34","24","8765  >  5678 Len=8"
"2264","183.570536","","","IEEE 802.15.4","34","","Ack"
"2265","183.592000","::202:2:2:2","::215:15:15:15","UDP","134","176","5678  >  8765 Len=160"
"2266","183.596392","","","IEEE 802.15.4","134","","Ack"
"2267","183.602000","::202:2:2:2","::20f:f:f:f","UDP","135","24","5678  >  8765 Len=8"
"2268","183.604504","","","IEEE 802.15.4","135","","Ack"
"2269","183.658000","::20f:f:f:f","::202:2:2:2","UDP","34","24","8765  >  5678 Len=8"
"2270","183.660504","","","IEEE 802.15.4","34","","Ack"
"2271","183.746000","::20e:e:e:e","::201:1:1:1","UDP","50","24","8765  >  5678 Len=8"
"2272","183.748504","","","IEEE 802.15.4","50","","Ack"
"2273","183.772000","::201:1:1:1","::20e:e:e:e","UDP","174","24","5678  >  8765 Len=8"
"2274","183.774504","","","IEEE 802.15.4","174","","Ack"
"2275","184.061000","fe80::212:12:12:12","fe80::20e:e:e:e","ICMPv6","105","76","RPL Control (DODAG Information Object)"
"2276","184.065200","","","IEEE 802.15.4","105","","Ack"
"2277","184.092000","fe80::203:3:3:3","fe80::210:10:10:10","ICMPv6","111","76","RPL Control (DODAG Information Object)"
"2278","184.096200","","","IEEE 802.15.4","111","","Ack"
"2279","184.368000","::20b:b:b:b","::202:2:2:2","UDP","147","24","8765  >  5678 Len=8"
"2280","184.370504","","","IEEE 802.15.4","147","","Ack"
"2281","184.389000","::202:2:2:2","::20b:b:b:b","UDP","136","24","5678  >  8765 Len=8"
"2282","184.391504","","","IEEE 802.15.4","136","","Ack"
"2283","184.679000","::207:7:7:7","::202:2:2:2","UDP","74","24","8765  >  5678 Len=8"
"2284","184.681504","","","IEEE 802.15.4","74","","Ack"
"2285","184.699000","::202:2:2:2","::207:7:7:7","UDP","137","24","5678  >  8765 Len=8"
"2286","184.701504","","","IEEE 802.15.4","137","","Ack"
"2287","185.810000","::204:4:4:4","::202:2:2:2","UDP","106","24","8765  >  5678 Len=8"
"2288","185.812504","","","IEEE 802.15.4","106","","Ack"
"2289","185.833000","::202:2:2:2","::204:4:4:4","UDP","138","24","5678  >  8765 Len=8"
"2290","185.835504","","","IEEE 802.15.4","138","","Ack"
"2291","186.035000","::20d:d:d:d","::202:2:2:2","UDP","69","24","8765  >  5678 Len=8"
"2292","186.037504","","","IEEE 802.15.4","69","","Ack"
"2293","186.077000","::202:2:2:2","::20d:d:d:d","UDP","139","24","5678  >  8765 Len=8"
"2294","186.079504","","","IEEE 802.15.4","139","","Ack"
"2295","186.173000","::20c:c:c:c","::202:2:2:2","UDP","70","24","8765  >  5678 Len=8"
"2296","186.175504","","","IEEE 802.15.4","70","","Ack"
"2297","186.188000","::202:2:2:2","::20c:c:c:c","UDP","140","24","5678  >  8765 Len=8"
"2298","186.190504","","","IEEE 802.15.4","140","","Ack"
"2299","187.206000","::206:6:6:6","::202:2:2:2","UDP","218","24","8765  >  5678 Len=8"
"2300","187.208504","","","IEEE 802.15.4","218","","Ack"
"2301","187.215000","::202:2:2:2","::206:6:6:6","UDP","141","24","5678  >  8765 Len=8"
"2302","187.217504","","","IEEE 802.15.4","141","","Ack"
"2303","187.319000","::20a:a:a:a","::202:2:2:2","UDP","20","24","8765  >  5678 Len=8"
"2304","187.321504","","","IEEE 802.15.4","20","","Ack"
"2305","187.364000","::202:2:2:2","::20a:a:a:a","UDP","142","24","5678  >  8765 Len=8"
"2306","187.366504","","","IEEE 802.15.4","142","","Ack"
"2307","187.586000","::205:5:5:5","::201:1:1:1","UDP","157","24","8765  >  5678 Len=8"
"2308","187.588504","","","IEEE 802.15.4","157","","Ack"
"2309","187.607000","::201:1:1:1","::205:5:5:5","UDP","175","24","5678  >  8765 Len=8"
"2310","187.609504","","","IEEE 802.15.4","175","","Ack"
"2311","187.774000","::209:9:9:9","::201:1:1:1","UDP","175","24","8765  >  5678 Len=8"
"2312","187.776504","","","IEEE 802.15.4","175","","Ack"
"2313","187.805000","::201:1:1:1","::209:9:9:9","UDP","176","24","5678  >  8765 Len=8"
"2314","187.807504","","","IEEE 802.15.4","176","","Ack"
"2315","187.860000","::212:12:12:12","::201:1:1:1","UDP","106","24","8765  >  5678 Len=8"
"2316","187.862504","","","IEEE 802.15.4","106","","Ack"
"2317","187.898000","::201:1:1:1","::212:12:12:12","UDP","177","24","5678  >  8765 Len=8"
"2318","187.900504","","","IEEE 802.15.4","177","","Ack"
"2319","188.102000","::211:11:11:11","::202:2:2:2","UDP","75","24","8765  >  5678 Len=8"
"2320","188.104504","","","IEEE 802.15.4","75","","Ack"
"2321","188.129000","::202:2:2:2","::211:11:11:11","UDP","143","24","5678  >  8765 Len=8"
"2322","188.131504","","","IEEE 802.15.4","143","","Ack"
"2323","188.416000","::203:3:3:3","::201:1:1:1","UDP","112","24","8765  >  5678 Len=8"
"2324","188.418504","","","IEEE 802.15.4","112","","Ack"
"2325","188.446000","::201:1:1:1","::203:3:3:3","UDP","178","24","5678  >  8765 Len=8"
"2326","188.448504","","","IEEE 802.15.4","178","","Ack"
"2327","188.919000","::208:8:8:8","::202:2:2:2","UDP","13","24","8765  >  5678 Len=8"
"2328","188.921504","","","IEEE 802.15.4","13","","Ack"
"2329","188.941000","::202:2:2:2","::208:8:8:8","UDP","144","24","5678  >  8765 Len=8"
"2330","188.943504","","","IEEE 802.15.4","144","","Ack"
"2331","189.415000","::210:10:10:10","::201:1:1:1","UDP","154","24","8765  >  5678 Len=8"
"2332","189.417504","","","IEEE 802.15.4","154","","Ack"
"2333","189.420600","::201:1:1:1","::210:10:10:10","UDP","179","24","5678  >  8765 Len=8"
"2334","189.423104","","","IEEE 802.15.4","179","","Ack"
"2335","189.561000","::20f:f:f:f","::202:2:2:2","UDP","35","24","8765  >  5678 Len=8"
"2336","189.563504","","","IEEE 802.15.4","35","","Ack"
"2337","189.568000","::202:2:2:2","::20f:f:f:f","UDP","145","24","5678  >  8765 Len=8"
"2338","189.570504","","","IEEE 802.15.4","145","","Ack"
"2339","189.753000","::20e:e:e:e","::201:1:1:1","UDP","51","24","8765  >  5678 Len=8"
"2340","189.755504","","","IEEE 802.15.4","51","","Ack"
"2341","189.761000","::201:1:1:1","::20e:e:e:e","UDP","180","24","5678  >  8765 Len=8"
"2342","189.763504","","","IEEE 802.15.4","180","","Ack"
"2343","190.344000","::20b:b:b:b","::202:2:2:2","UDP","148","24","8765  >  5678 Len=8"
"2344","190.346504","","","IEEE 802.15.4","148","","Ack"
"2345","190.365000","::202:2:2:2","::20b:b:b:b","UDP","146","24","5678  >  8765 Len=8"
"2346","190.367504","","","IEEE 802.15.4","146","","Ack"
"2347","190.682000","::207:7:7:7","::202:2:2:2","UDP","75","24","8765  >  5678 Len=8"
"2348","190.684504","","","IEEE 802.15.4","75","","Ack"
"2349","190.727000","::202:2:2:2","::207:7:7:7","UDP","147","24","5678  >  8765 Len=8"
"2350","190.729504","","","IEEE 802.15.4","147","","Ack"
"2351","191.799000","fe80::211:11:11:11","fe80::20f:f:f:f","ICMPv6","76","76","RPL Control (DODAG Information Object)"
"2352","191.803200","","","IEEE 802.15.4","76","","Ack"
"2353","191.817000","::204:4:4:4","::202:2:2:2","UDP","107","24","8765  >  5678 Len=8"
"2354","191.819504","","","IEEE 802.15.4","107","","Ack"
"2355","191.851000","::202:2:2:2","::204:4:4:4","UDP","148","24","5678  >  8765 Len=8"
"2356","191.853504","","","IEEE 802.15.4","148","","Ack"
"2357","192.024000","::20d:d:d:d","::202:2:2:2","UDP","70","24","8765  >  5678 Len=8"
"2358","192.026504","","","IEEE 802.15.4","70","","Ack"
"2359","192.033000","::202:2:2:2","::20d:d:d:d","UDP","149","24","5678  >  8765 Len=8"
"2360","192.035504","","","IEEE 802.15.4","149","","Ack"
"2361","192.172000","::20c:c:c:c","::202:2:2:2","UDP","71","24","8765  >  5678 Len=8"
"2362","192.174504","","","IEEE 802.15.4","71","","Ack"
"2363","192.178000","::202:2:2:2","::20c:c:c:c","UDP","150","24","5678  >  8765 Len=8"
"2364","192.180504","","","IEEE 802.15.4","150","","Ack"
"2365","193.207000","::206:6:6:6","::202:2:2:2","UDP","219","24","8765  >  5678 Len=8"
"2366","193.209504","","","IEEE 802.15.4","219","","Ack"
"2367","193.247000","::202:2:2:2","::206:6:6:6","UDP","151","24","5678  >  8765 Len=8"
"2368","193.249504","","","IEEE 802.15.4","151","","Ack"
"2369","193.327000","::20a:a:a:a","::202:2:2:2","UDP","21","24","8765  >  5678 Len=8"
"2370","193.329504","","","IEEE 802.15.4","21","","Ack"
"2371","193.339000","::202:2:2:2","::20a:a:a:a","UDP","152","24","5678  >  8765 Len=8"
"2372","193.341504","","","IEEE 802.15.4","152","","Ack"
"2373","193.588000","::205:5:5:5","::201:1:1:1","UDP","158","24","8765  >  5678 Len=8"
"2374","193.590504","","","IEEE 802.15.4","158","","Ack"
"2375","193.596000","::201:1:1:1","::205:5:5:5","UDP","181","24","5678  >  8765 Len=8"
"2376","193.598504","","","IEEE 802.15.4","181","","Ack"
"2377","193.807000","::209:9:9:9","::201:1:1:1","UDP","176","24","8765  >  5678 Len=8"
"2378","193.809504","","","IEEE 802.15.4","176","","Ack"
"2379","193.852000","::201:1:1:1","::209:9:9:9","UDP","182","24","5678  >  8765 Len=8"
"2380","193.854504","","","IEEE 802.15.4","182","","Ack"
"2381","194.097000","::211:11:11:11","::202:2:2:2","UDP","77","24","8765  >  5678 Len=8"
"2382","194.099504","","","IEEE 802.15.4","77","","Ack"
"2383","194.126000","::202:2:2:2","::211:11:11:11","UDP","153","24","5678  >  8765 Len=8"
"2384","194.128504","","","IEEE 802.15.4","153","","Ack"
"2385","194.422000","::203:3:3:3","::201:1:1:1","UDP","113","24","8765  >  5678 Len=8"
"2386","194.424504","","","IEEE 802.15.4","113","","Ack"
"2387","194.455000","::201:1:1:1","::203:3:3:3","UDP","183","24","5678  >  8765 Len=8"
"2388","194.457504","","","IEEE 802.15.4","183","","Ack"
"2389","194.466000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","219","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"2390","194.470936","","","IEEE 802.15.4","219","","Ack"
"2391","194.492000","::215:15:15:15","::202:2:2:2","UDP","220","187","8765  >  5678 Len=171"
"2392","194.496744","","","IEEE 802.15.4","220","","Ack"
"2393","194.539000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","154","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"2394","194.543936","","","IEEE 802.15.4","154","","Ack"
"2395","194.557000","::202:2:2:2","::215:15:15:15","UDP","155","187","5678  >  8765 Len=171"
"2396","194.561744","","","IEEE 802.15.4","155","","Ack"
"2397","194.914000","::208:8:8:8","::202:2:2:2","UDP","14","24","8765  >  5678 Len=8"
"2398","194.916504","","","IEEE 802.15.4","14","","Ack"
"2399","194.948000","::202:2:2:2","::208:8:8:8","UDP","156","24","5678  >  8765 Len=8"
"2400","194.950504","","","IEEE 802.15.4","156","","Ack"
"2401","194.959000","fe80::20b:b:b:b","fe80::204:4:4:4","ICMPv6","149","76","RPL Control (DODAG Information Object)"
"2402","194.963200","","","IEEE 802.15.4","149","","Ack"
"2403","195.421000","::210:10:10:10","::201:1:1:1","UDP","155","24","8765  >  5678 Len=8"
"2404","195.423504","","","IEEE 802.15.4","155","","Ack"
"2405","195.445000","::201:1:1:1","::210:10:10:10","UDP","184","24","5678  >  8765 Len=8"
"2406","195.447504","","","IEEE 802.15.4","184","","Ack"
"2407","195.539000","::20f:f:f:f","::202:2:2:2","UDP","36","24","8765  >  5678 Len=8"
"2408","195.541504","","","IEEE 802.15.4","36","","Ack"
"2409","195.550000","::202:2:2:2","::20f:f:f:f","UDP","157","24","5678  >  8765 Len=8"
"2410","195.552504","","","IEEE 802.15.4","157","","Ack"
"2411","195.723000","::20e:e:e:e","::201:1:1:1","UDP","52","24","8765  >  5678 Len=8"
"2412","195.725504","","","IEEE 802.15.4","52","","Ack"
"2413","195.740000","::201:1:1:1","::20e:e:e:e","UDP","185","24","5678  >  8765 Len=8"
"2414","195.742504","","","IEEE 802.15.4","185","","Ack"
"2415","196.265000","fe80::206:6:6:6","fe80::215:15:15:15","ICMPv6","220","76","RPL Control (DODAG Information Object)"
"2416","196.269200","","","IEEE 802.15.4","220","","Ack"
"2417","196.375000","::20b:b:b:b","::202:2:2:2","UDP","150","24","8765  >  5678 Len=8"
"2418","196.377504","","","IEEE 802.15.4","150","","Ack"
"2419","196.386000","::202:2:2:2","::20b:b:b:b","UDP","158","24","5678  >  8765 Len=8"
"2420","196.388504","","","IEEE 802.15.4","158","","Ack"
"2421","196.674000","::207:7:7:7","::202:2:2:2","UDP","76","24","8765  >  5678 Len=8"
"2422","196.676504","","","IEEE 802.15.4","76","","Ack"
"2423","196.679600","::202:2:2:2","::207:7:7:7","UDP","159","24","5678  >  8765 Len=8"
"2424","196.682104","","","IEEE 802.15.4","159","","Ack"
"2425","197.842000","::204:4:4:4","::202:2:2:2","UDP","108","24","8765  >  5678 Len=8"
"2426","197.844504","","","IEEE 802.15.4","108","","Ack"
"2427","197.847600","::202:2:2:2","::204:4:4:4","UDP","160","24","5678  >  8765 Len=8"
"2428","197.850104","","","IEEE 802.15.4","160","","Ack"
"2429","198.007000","::20d:d:d:d","::202:2:2:2","UDP","71","24","8765  >  5678 Len=8"
"2430","198.009504","","","IEEE 802.15.4","71","","Ack"
"2431","198.051000","::202:2:2:2","::20d:d:d:d","UDP","161","24","5678  >  8765 Len=8"
"2432","198.053504","","","IEEE 802.15.4","161","","Ack"
"2433","198.107000","fe80::20e:e:e:e","fe80::212:12:12:12","ICMPv6","53","76","RPL Control (DODAG Information Object)"
"2434","198.111200","","","IEEE 802.15.4","53","","Ack"
"2435","198.179000","::20c:c:c:c","::202:2:2:2","UDP","72","24","8765  >  5678 Len=8"
"2436","198.181504","","","IEEE 802.15.4","72","","Ack"
"2437","198.189000","::202:2:2:2","::20c:c:c:c","UDP","162","24","5678  >  8765 Len=8"
"2438","198.191504","","","IEEE 802.15.4","162","","Ack"
"2439","199.192000","::206:6:6:6","::202:2:2:2","UDP","221","24","8765  >  5678 Len=8"
"2440","199.194504","","","IEEE 802.15.4","221","","Ack"
"2441","199.214000","::202:2:2:2","::206:6:6:6","UDP","163","24","5678  >  8765 Len=8"
"2442","199.216504","","","IEEE 802.15.4","163","","Ack"
"2443","199.321000","::20a:a:a:a","::202:2:2:2","UDP","22","24","8765  >  5678 Len=8"
"2444","199.323504","","","IEEE 802.15.4","22","","Ack"
"2445","199.344000","::202:2:2:2","::20a:a:a:a","UDP","164","24","5678  >  8765 Len=8"
"2446","199.346504","","","IEEE 802.15.4","164","","Ack"
"2447","199.581000","::205:5:5:5","::201:1:1:1","UDP","159","24","8765  >  5678 Len=8"
"2448","199.583504","","","IEEE 802.15.4","159","","Ack"
"2449","199.604000","::201:1:1:1","::205:5:5:5","UDP","186","24","5678  >  8765 Len=8"
"2450","199.606504","","","IEEE 802.15.4","186","","Ack"
"2451","199.798000","::209:9:9:9","::201:1:1:1","UDP","177","24","8765  >  5678 Len=8"
"2452","199.800504","","","IEEE 802.15.4","177","","Ack"
"2453","199.813000","::201:1:1:1","::209:9:9:9","UDP","187","24","5678  >  8765 Len=8"
"2454","199.815504","","","IEEE 802.15.4","187","","Ack"
"2455","200.103000","::211:11:11:11","::202:2:2:2","UDP","78","24","8765  >  5678 Len=8"
"2456","200.105504","","","IEEE 802.15.4","78","","Ack"
"2457","200.113000","::202:2:2:2","::211:11:11:11","UDP","165","24","5678  >  8765 Len=8"
"2458","200.115504","","","IEEE 802.15.4","165","","Ack"
"2459","200.270000","fe80::207:7:7:7","fe80::20d:d:d:d","ICMPv6","77","76","RPL Control (DODAG Information Object)"
"2460","200.274200","","","IEEE 802.15.4","77","","Ack"
"2461","200.420000","::203:3:3:3","::201:1:1:1","UDP","114","24","8765  >  5678 Len=8"
"2462","200.422504","","","IEEE 802.15.4","114","","Ack"
"2463","200.463000","::201:1:1:1","::203:3:3:3","UDP","188","24","5678  >  8765 Len=8"
"2464","200.465504","","","IEEE 802.15.4","188","","Ack"
"2465","200.902000","::208:8:8:8","::202:2:2:2","UDP","15","24","8765  >  5678 Len=8"
"2466","200.904504","","","IEEE 802.15.4","15","","Ack"
"2467","200.943000","::202:2:2:2","::208:8:8:8","UDP","166","24","5678  >  8765 Len=8"
"2468","200.945504","","","IEEE 802.15.4","166","","Ack"
"2469","201.427000","::210:10:10:10","::201:1:1:1","UDP","156","24","8765  >  5678 Len=8"
"2470","201.429504","","","IEEE 802.15.4","156","","Ack"
"2471","201.434000","::201:1:1:1","::210:10:10:10","UDP","189","24","5678  >  8765 Len=8"
"2472","201.436504","","","IEEE 802.15.4","189","","Ack"
"2473","201.533000","::20f:f:f:f","::202:2:2:2","UDP","37","24","8765  >  5678 Len=8"
"2474","201.535504","","","IEEE 802.15.4","37","","Ack"
"2475","201.545000","::202:2:2:2","::20f:f:f:f","UDP","167","24","5678  >  8765 Len=8"
"2476","201.547504","","","IEEE 802.15.4","167","","Ack"
"2477","201.746000","::20e:e:e:e","::201:1:1:1","UDP","54","24","8765  >  5678 Len=8"
"2478","201.748504","","","IEEE 802.15.4","54","","Ack"
"2479","201.777000","::201:1:1:1","::20e:e:e:e","UDP","190","24","5678  >  8765 Len=8"
"2480","201.779504","","","IEEE 802.15.4","190","","Ack"
"2481","202.349000","::20b:b:b:b","::202:2:2:2","UDP","151","24","8765  >  5678 Len=8"
