"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"3998","392.623936","","","IEEE 802.15.4","215","","Ack"
"3999","392.634000","::217:17:17:17","::201:1:1:1","UDP","216","193","8765  >  5678 Len=177"
"4000","392.638936","","","IEEE 802.15.4","216","","Ack"
"4001","392.645000","::215:15:15:15","::202:2:2:2","UDP","8","221","8765  >  5678 Len=205"
"4002","392.647760","","","IEEE 802.15.4","8","","Ack"
"4003","392.665000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","7","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"4004","392.666000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","149","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"4005","392.676000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","7","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"4006","392.680936","","","IEEE 802.15.4","7","","Ack"
"4007","392.679936","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","149","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"4008","392.684872","","","IEEE 802.15.4","149","","Ack"
"4009","392.688000","::201:1:1:1","::217:17:17:17","UDP","150","193","5678  >  8765 Len=177"
"4010","392.692936","","","IEEE 802.15.4","150","","Ack"
"4011","392.706000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","7","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"4012","392.710936","","","IEEE 802.15.4","7","","Ack"
"4013","392.751000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","8","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"4014","392.755904","","","IEEE 802.15.4","8","","Ack"
"4015","392.773000","::202:2:2:2","::215:15:15:15","UDP","9","221","5678  >  8765 Len=205"
"4016","392.775760","","","IEEE 802.15.4","9","","Ack"
"4017","392.958000","::208:8:8:8","::202:2:2:2","UDP","21","24","8765  >  5678 Len=8"
"4018","392.960504","","","IEEE 802.15.4","21","","Ack"
"4019","392.992000","::202:2:2:2","::208:8:8:8","UDP","10","24","5678  >  8765 Len=8"
"4020","392.994504","","","IEEE 802.15.4","10","","Ack"
"4021","393.785000","::20e:e:e:e","::201:1:1:1","UDP","62","24","8765  >  5678 Len=8"
"4022","393.787504","","","IEEE 802.15.4","62","","Ack"
"4023","393.825000","::201:1:1:1","::20e:e:e:e","UDP","151","24","5678  >  8765 Len=8"
"4024","393.827504","","","IEEE 802.15.4","151","","Ack"
"4025","394.391000","::20b:b:b:b","::202:2:2:2","UDP","156","24","8765  >  5678 Len=8"
"4026","394.393504","","","IEEE 802.15.4","156","","Ack"
"4027","394.432000","::202:2:2:2","::20b:b:b:b","UDP","11","24","5678  >  8765 Len=8"
"4028","394.434504","","","IEEE 802.15.4","11","","Ack"
"4029","395.291000","fe80::20f:f:f:f","fe80::211:11:11:11","ICMPv6","43","76","RPL Control (DODAG Information Object)"
"4030","395.295200","","","IEEE 802.15.4","43","","Ack"
"4031","395.899000","::212:12:12:12","::201:1:1:1","UDP","123","24","8765  >  5678 Len=8"
"4032","395.901504","","","IEEE 802.15.4","123","","Ack"
"4033","395.910000","::201:1:1:1","::212:12:12:12","UDP","152","24","5678  >  8765 Len=8"
"4034","395.912504","","","IEEE 802.15.4","152","","Ack"
"4035","396.063000","::214:14:14:14","::202:2:2:2","UDP","153","24","8765  >  5678 Len=8"
"4036","396.065504","","","IEEE 802.15.4","153","","Ack"
"4037","396.106000","::202:2:2:2","::214:14:14:14","UDP","12","24","5678  >  8765 Len=8"
"4038","396.108504","","","IEEE 802.15.4","12","","Ack"
"4039","396.216000","::20c:c:c:c","::202:2:2:2","UDP","79","24","8765  >  5678 Len=8"
"4040","396.218504","","","IEEE 802.15.4","79","","Ack"
"4041","396.228000","::202:2:2:2","::20c:c:c:c","UDP","13","24","5678  >  8765 Len=8"
"4042","396.230504","","","IEEE 802.15.4","13","","Ack"
"4043","396.289000","::213:13:13:13","::201:1:1:1","UDP","6","24","8765  >  5678 Len=8"
"4044","396.291504","","","IEEE 802.15.4","6","","Ack"
"4045","396.327000","::201:1:1:1","::213:13:13:13","UDP","153","24","5678  >  8765 Len=8"
"4046","396.329504","","","IEEE 802.15.4","153","","Ack"
"4047","396.501000","::210:10:10:10","::201:1:1:1","UDP","164","24","8765  >  5678 Len=8"
"4048","396.503504","","","IEEE 802.15.4","164","","Ack"
"4049","396.518000","::201:1:1:1","::210:10:10:10","UDP","154","24","5678  >  8765 Len=8"
"4050","396.520504","","","IEEE 802.15.4","154","","Ack"
"4051","396.979000","fe80::217:17:17:17","fe80::210:10:10:10","ICMPv6","217","76","RPL Control (DODAG Information Object)"
"4052","396.983200","","","IEEE 802.15.4","217","","Ack"
"4053","397.381000","fe80::213:13:13:13","ff02::1a","ICMPv6","7","76","RPL Control (DODAG Information Object)"
"4054","397.621000","::205:5:5:5","::201:1:1:1","UDP","167","24","8765  >  5678 Len=8"
"4055","397.623504","","","IEEE 802.15.4","167","","Ack"
"4056","397.647000","::201:1:1:1","::205:5:5:5","UDP","155","24","5678  >  8765 Len=8"
"4057","397.649504","","","IEEE 802.15.4","155","","Ack"
"4058","398.131000","::211:11:11:11","::202:2:2:2","UDP","83","24","8765  >  5678 Len=8"
"4059","398.133504","","","IEEE 802.15.4","83","","Ack"
"4060","398.154000","::202:2:2:2","::211:11:11:11","UDP","14","24","5678  >  8765 Len=8"
"4061","398.156504","","","IEEE 802.15.4","14","","Ack"
"4062","398.597000","::20f:f:f:f","::202:2:2:2","UDP","44","24","8765  >  5678 Len=8"
"4063","398.599504","","","IEEE 802.15.4","44","","Ack"
"4064","398.611000","::202:2:2:2","::20f:f:f:f","UDP","15","24","5678  >  8765 Len=8"
"4065","398.613504","","","IEEE 802.15.4","15","","Ack"
"4066","398.783000","fe80::208:8:8:8","fe80::211:11:11:11","ICMPv6","22","76","RPL Control (DODAG Information Object)"
"4067","398.787200","","","IEEE 802.15.4","22","","Ack"
"4068","399.711000","::207:7:7:7","::202:2:2:2","UDP","85","24","8765  >  5678 Len=8"
"4069","399.713504","","","IEEE 802.15.4","85","","Ack"
"4070","399.734000","::202:2:2:2","::207:7:7:7","UDP","16","24","5678  >  8765 Len=8"
"4071","399.736504","","","IEEE 802.15.4","16","","Ack"
"4072","400.872000","::204:4:4:4","::202:2:2:2","UDP","115","24","8765  >  5678 Len=8"
"4073","400.874504","","","IEEE 802.15.4","115","","Ack"
"4074","400.877600","::202:2:2:2","::204:4:4:4","UDP","17","24","5678  >  8765 Len=8"
"4075","400.880104","","","IEEE 802.15.4","17","","Ack"
"4076","401.086000","::20d:d:d:d","::202:2:2:2","UDP","82","24","8765  >  5678 Len=8"
"4077","401.088504","","","IEEE 802.15.4","82","","Ack"
"4078","401.105000","::202:2:2:2","::20d:d:d:d","UDP","18","24","5678  >  8765 Len=8"
"4079","401.107504","","","IEEE 802.15.4","18","","Ack"
"4080","401.278000","fe80::20b:b:b:b","fe80::215:15:15:15","ICMPv6","157","76","RPL Control (DODAG Information Object)"
"4081","401.282200","","","IEEE 802.15.4","157","","Ack"
"4082","402.224000","::206:6:6:6","::202:2:2:2","UDP","227","24","8765  >  5678 Len=8"
"4083","402.226504","","","IEEE 802.15.4","227","","Ack"
"4084","402.266000","::202:2:2:2","::206:6:6:6","UDP","19","24","5678  >  8765 Len=8"
"4085","402.268504","","","IEEE 802.15.4","19","","Ack"
"4086","402.354000","::20a:a:a:a","::202:2:2:2","UDP","29","24","8765  >  5678 Len=8"
"4087","402.356504","","","IEEE 802.15.4","29","","Ack"
"4088","402.374000","::202:2:2:2","::20a:a:a:a","UDP","20","24","5678  >  8765 Len=8"
"4089","402.376504","","","IEEE 802.15.4","20","","Ack"
"4090","402.807000","fe80::211:11:11:11","fe80::20f:f:f:f","ICMPv6","84","76","RPL Control (DODAG Information Object)"
"4091","402.811200","","","IEEE 802.15.4","84","","Ack"
"4092","402.839000","::209:9:9:9","::201:1:1:1","UDP","184","24","8765  >  5678 Len=8"
"4093","402.841504","","","IEEE 802.15.4","184","","Ack"
"4094","402.844600","::201:1:1:1","::209:9:9:9","UDP","156","24","5678  >  8765 Len=8"
"4095","402.847104","","","IEEE 802.15.4","156","","Ack"
"4096","403.303000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","39","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"4097","403.307936","","","IEEE 802.15.4","39","","Ack"
"4098","403.315000","::216:16:16:16","::201:1:1:1","UDP","40","157","8765  >  5678 Len=141"
"4099","403.318784","","","IEEE 802.15.4","40","","Ack"
"4100","403.343000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","157","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"4101","403.347936","","","IEEE 802.15.4","157","","Ack"
"4102","403.391000","::201:1:1:1","::216:16:16:16","UDP","158","157","5678  >  8765 Len=141"
"4103","403.394784","","","IEEE 802.15.4","158","","Ack"
"4104","403.443000","::203:3:3:3","::201:1:1:1","UDP","122","24","8765  >  5678 Len=8"
"4105","403.445504","","","IEEE 802.15.4","122","","Ack"
"4106","403.478000","::201:1:1:1","::203:3:3:3","UDP","159","24","5678  >  8765 Len=8"
"4107","403.480504","","","IEEE 802.15.4","159","","Ack"
"4108","403.553000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","9","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"4109","403.557936","","","IEEE 802.15.4","9","","Ack"
"4110","403.590000","::217:17:17:17","::201:1:1:1","UDP","218","88","8765  >  5678 Len=72"
"4111","403.594552","","","IEEE 802.15.4","218","","Ack"
"4112","403.601000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","10","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"4113","403.605904","","","IEEE 802.15.4","10","","Ack"
"4114","403.613000","::215:15:15:15","::202:2:2:2","UDP","11","241","8765  >  5678 Len=225"
"4115","403.616400","","","IEEE 802.15.4","11","","Ack"
"4116","403.634000","::201:1:1:1","::217:17:17:17","UDP","160","88","5678  >  8765 Len=72"
"4117","403.638552","","","IEEE 802.15.4","160","","Ack"
"4118","403.647000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","21","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"4119","403.651936","","","IEEE 802.15.4","21","","Ack"
"4120","403.667000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","22","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"4121","403.671904","","","IEEE 802.15.4","22","","Ack"
"4122","403.706000","::202:2:2:2","::215:15:15:15","UDP","23","241","5678  >  8765 Len=225"
"4123","403.709400","","","IEEE 802.15.4","23","","Ack"
"4124","403.957000","::208:8:8:8","::202:2:2:2","UDP","23","24","8765  >  5678 Len=8"
"4125","403.959504","","","IEEE 802.15.4","23","","Ack"
"4126","403.989000","::202:2:2:2","::208:8:8:8","UDP","24","24","5678  >  8765 Len=8"
"4127","403.991504","","","IEEE 802.15.4","24","","Ack"
"4128","404.754000","::20e:e:e:e","::201:1:1:1","UDP","63","24","8765  >  5678 Len=8"
"4129","404.756504","","","IEEE 802.15.4","63","","Ack"
"4130","404.759600","::201:1:1:1","::20e:e:e:e","UDP","161","24","5678  >  8765 Len=8"
"4131","404.762104","","","IEEE 802.15.4","161","","Ack"
"4132","405.412000","::20b:b:b:b","::202:2:2:2","UDP","158","24","8765  >  5678 Len=8"
"4133","405.414504","","","IEEE 802.15.4","158","","Ack"
"4134","405.433000","::202:2:2:2","::20b:b:b:b","UDP","25","24","5678  >  8765 Len=8"
"4135","405.435504","","","IEEE 802.15.4","25","","Ack"
"4136","407.199000","::20c:c:c:c","::202:2:2:2","UDP","80","24","8765  >  5678 Len=8"
"4137","407.201504","","","IEEE 802.15.4","80","","Ack"
"4138","407.237000","::202:2:2:2","::20c:c:c:c","UDP","26","24","5678  >  8765 Len=8"
"4139","407.239504","","","IEEE 802.15.4","26","","Ack"
"4140","407.445000","fe80::20c:c:c:c","ff02::1a","ICMPv6","81","76","RPL Control (DODAG Information Object)"
"4141","407.463000","fe80::211:11:11:11","ff02::1a","ICMPv6","85","76","RPL Control (DODAG Information Object)"
"4142","407.499000","::210:10:10:10","::201:1:1:1","UDP","165","24","8765  >  5678 Len=8"
"4143","407.501504","","","IEEE 802.15.4","165","","Ack"
"4144","407.540000","::201:1:1:1","::210:10:10:10","UDP","162","24","5678  >  8765 Len=8"
"4145","407.542504","","","IEEE 802.15.4","162","","Ack"
"4146","408.615000","::205:5:5:5","::201:1:1:1","UDP","168","24","8765  >  5678 Len=8"
"4147","408.617504","","","IEEE 802.15.4","168","","Ack"
"4148","408.658000","::201:1:1:1","::205:5:5:5","UDP","163","24","5678  >  8765 Len=8"
"4149","408.660504","","","IEEE 802.15.4","163","","Ack"
"4150","409.116000","::211:11:11:11","::202:2:2:2","UDP","86","24","8765  >  5678 Len=8"
"4151","409.118504","","","IEEE 802.15.4","86","","Ack"
"4152","409.130000","::202:2:2:2","::211:11:11:11","UDP","27","24","5678  >  8765 Len=8"
"4153","409.132504","","","IEEE 802.15.4","27","","Ack"
"4154","409.574000","::20f:f:f:f","::202:2:2:2","UDP","45","24","8765  >  5678 Len=8"
"4155","409.576504","","","IEEE 802.15.4","45","","Ack"
"4156","409.612000","::202:2:2:2","::20f:f:f:f","UDP","28","24","5678  >  8765 Len=8"
"4157","409.614504","","","IEEE 802.15.4","28","","Ack"
"4158","410.715000","::207:7:7:7","::202:2:2:2","UDP","86","24","8765  >  5678 Len=8"
"4159","410.717504","","","IEEE 802.15.4","86","","Ack"
"4160","410.755000","::202:2:2:2","::207:7:7:7","UDP","29","24","5678  >  8765 Len=8"
"4161","410.757504","","","IEEE 802.15.4","29","","Ack"
"4162","411.840000","fe80::20c:c:c:c","fe80::20d:d:d:d","ICMPv6","82","76","RPL Control (DODAG Information Object)"
"4163","411.844200","","","IEEE 802.15.4","82","","Ack"
"4164","411.878000","::204:4:4:4","::202:2:2:2","UDP","116","24","8765  >  5678 Len=8"
"4165","411.880504","","","IEEE 802.15.4","116","","Ack"
"4166","411.911000","::212:12:12:12","::201:1:1:1","UDP","124","24","8765  >  5678 Len=8"
"4167","411.913504","","","IEEE 802.15.4","124","","Ack"
"4168","411.922000","::202:2:2:2","::204:4:4:4","UDP","30","24","5678  >  8765 Len=8"
"4169","411.924504","","","IEEE 802.15.4","30","","Ack"
"4170","411.942000","::201:1:1:1","::212:12:12:12","UDP","164","24","5678  >  8765 Len=8"
"4171","411.944504","","","IEEE 802.15.4","164","","Ack"
"4172","412.068000","::214:14:14:14","::202:2:2:2","UDP","154","24","8765  >  5678 Len=8"
"4173","412.070504","","","IEEE 802.15.4","154","","Ack"
"4174","412.076000","::20d:d:d:d","::202:2:2:2","UDP","83","24","8765  >  5678 Len=8"
"4175","412.078504","","","IEEE 802.15.4","83","","Ack"
"4176","412.089000","::202:2:2:2","::214:14:14:14","UDP","31","24","5678  >  8765 Len=8"
"4177","412.091504","","","IEEE 802.15.4","31","","Ack"
"4178","412.118000","::202:2:2:2","::20d:d:d:d","UDP","32","24","5678  >  8765 Len=8"
"4179","412.120504","","","IEEE 802.15.4","32","","Ack"
"4180","412.290000","::213:13:13:13","::201:1:1:1","UDP","8","24","8765  >  5678 Len=8"
"4181","412.292504","","","IEEE 802.15.4","8","","Ack"
"4182","412.311000","::201:1:1:1","::213:13:13:13","UDP","165","24","5678  >  8765 Len=8"
"4183","412.313504","","","IEEE 802.15.4","165","","Ack"
"4184","413.210000","fe80::20a:a:a:a","fe80::20c:c:c:c","ICMPv6","30","76","RPL Control (DODAG Information Object)"
"4185","413.214200","","","IEEE 802.15.4","30","","Ack"
"4186","413.239000","::206:6:6:6","::202:2:2:2","UDP","228","24","8765  >  5678 Len=8"
"4187","413.241504","","","IEEE 802.15.4","228","","Ack"
"4188","413.263000","::202:2:2:2","::206:6:6:6","UDP","33","24","5678  >  8765 Len=8"
"4189","413.265504","","","IEEE 802.15.4","33","","Ack"
"4190","413.394000","::20a:a:a:a","::202:2:2:2","UDP","31","24","8765  >  5678 Len=8"
"4191","413.396504","","","IEEE 802.15.4","31","","Ack"
"4192","413.428000","::202:2:2:2","::20a:a:a:a","UDP","34","24","5678  >  8765 Len=8"
"4193","413.430504","","","IEEE 802.15.4","34","","Ack"
"4194","413.819000","::209:9:9:9","::201:1:1:1","UDP","185","24","8765  >  5678 Len=8"
"4195","413.821504","","","IEEE 802.15.4","185","","Ack"
"4196","413.858000","::201:1:1:1","::209:9:9:9","UDP","166","24","5678  >  8765 Len=8"
"4197","413.860504","","","IEEE 802.15.4","166","","Ack"
"4198","414.328000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","41","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"4199","414.332936","","","IEEE 802.15.4","41","","Ack"
"4200","414.362000","::216:16:16:16","::201:1:1:1","UDP","42","141","8765  >  5678 Len=125"
"4201","414.365272","","","IEEE 802.15.4","42","","Ack"
"4202","414.371000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","167","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"4203","414.375936","","","IEEE 802.15.4","167","","Ack"
"4204","414.419000","::201:1:1:1","::216:16:16:16","UDP","168","141","5678  >  8765 Len=125"
"4205","414.422272","","","IEEE 802.15.4","168","","Ack"
"4206","414.436000","::203:3:3:3","::201:1:1:1","UDP","123","24","8765  >  5678 Len=8"
"4207","414.438504","","","IEEE 802.15.4","123","","Ack"
"4208","414.450000","::201:1:1:1","::203:3:3:3","UDP","169","24","5678  >  8765 Len=8"
"4209","414.452504","","","IEEE 802.15.4","169","","Ack"
"4210","414.556000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","12","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"4211","414.560936","","","IEEE 802.15.4","12","","Ack"
"4212","414.569000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","219","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"4213","414.573936","","","IEEE 802.15.4","219","","Ack"
"4214","414.587000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","13","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"4215","414.591904","","","IEEE 802.15.4","13","","Ack"
"4216","414.598000","::217:17:17:17","::201:1:1:1","UDP","220","190","8765  >  5678 Len=174"
"4217","414.602840","","","IEEE 802.15.4","220","","Ack"
"4218","414.606000","::215:15:15:15","::202:2:2:2","UDP","14","205","8765  >  5678 Len=189"
"4219","414.608248","","","IEEE 802.15.4","14","","Ack"
"4220","414.619000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","170","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"4221","414.623936","","","IEEE 802.15.4","170","","Ack"
"4222","414.643000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","35","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"4223","414.647936","","","IEEE 802.15.4","35","","Ack"
"4224","414.652000","::201:1:1:1","::217:17:17:17","UDP","171","190","5678  >  8765 Len=174"
"4225","414.656840","","","IEEE 802.15.4","171","","Ack"
"4226","414.682000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","36","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"4227","414.686904","","","IEEE 802.15.4","36","","Ack"
"4228","414.702000","::202:2:2:2","::215:15:15:15","UDP","37","205","5678  >  8765 Len=189"
"4229","414.704248","","","IEEE 802.15.4","37","","Ack"
"4230","414.957000","::208:8:8:8","::202:2:2:2","UDP","24","24","8765  >  5678 Len=8"
"4231","414.959504","","","IEEE 802.15.4","24","","Ack"
"4232","414.994000","::202:2:2:2","::208:8:8:8","UDP","38","24","5678  >  8765 Len=8"
"4233","414.996504","","","IEEE 802.15.4","38","","Ack"
"4234","415.790000","::20e:e:e:e","::201:1:1:1","UDP","64","24","8765  >  5678 Len=8"
"4235","415.792504","","","IEEE 802.15.4","64","","Ack"
"4236","415.795600","::201:1:1:1","::20e:e:e:e","UDP","172","24","5678  >  8765 Len=8"
"4237","415.798104","","","IEEE 802.15.4","172","","Ack"
"4238","416.084000","fe80::214:14:14:14","ff02::1a","ICMPv6","155","76","RPL Control (DODAG Information Object)"
"4239","416.404000","::20b:b:b:b","::202:2:2:2","UDP","159","24","8765  >  5678 Len=8"
"4240","416.406504","","","IEEE 802.15.4","159","","Ack"
"4241","416.418000","::202:2:2:2","::20b:b:b:b","UDP","39","24","5678  >  8765 Len=8"
"4242","416.420504","","","IEEE 802.15.4","39","","Ack"
"4243","418.219000","::20c:c:c:c","::202:2:2:2","UDP","83","24","8765  >  5678 Len=8"
"4244","418.221504","","","IEEE 802.15.4","83","","Ack"
"4245","418.244000","::202:2:2:2","::20c:c:c:c","UDP","40","24","5678  >  8765 Len=8"
"4246","418.246504","","","IEEE 802.15.4","40","","Ack"
"4247","418.258000","fe80::20e:e:e:e","fe80::213:13:13:13","ICMPv6","65","76","RPL Control (DODAG Information Object)"
"4248","418.262200","","","IEEE 802.15.4","65","","Ack"
"4249","418.475000","::210:10:10:10","::201:1:1:1","UDP","166","24","8765  >  5678 Len=8"
"4250","418.477504","","","IEEE 802.15.4","166","","Ack"
"4251","418.501000","::201:1:1:1","::210:10:10:10","UDP","173","24","5678  >  8765 Len=8"
"4252","418.503504","","","IEEE 802.15.4","173","","Ack"
"4253","418.641000","fe80::204:4:4:4","ff02::1a","ICMPv6","117","76","RPL Control (DODAG Information Object)"
"4254","418.837000","fe80::208:8:8:8","ff02::1a","ICMPv6","25","76","RPL Control (DODAG Information Object)"
"4255","419.611000","::205:5:5:5","::201:1:1:1","UDP","169","24","8765  >  5678 Len=8"
"4256","419.613504","","","IEEE 802.15.4","169","","Ack"
"4257","419.654000","::201:1:1:1","::205:5:5:5","UDP","174","24","5678  >  8765 Len=8"
"4258","419.656504","","","IEEE 802.15.4","174","","Ack"
"4259","420.115000","::211:11:11:11","::202:2:2:2","UDP","87","24","8765  >  5678 Len=8"
"4260","420.117504","","","IEEE 802.15.4","87","","Ack"
"4261","420.159000","::202:2:2:2","::211:11:11:11","UDP","41","24","5678  >  8765 Len=8"
"4262","420.161504","","","IEEE 802.15.4","41","","Ack"
"4263","420.607000","::20f:f:f:f","::202:2:2:2","UDP","46","24","8765  >  5678 Len=8"
"4264","420.609504","","","IEEE 802.15.4","46","","Ack"
"4265","420.647000","::202:2:2:2","::20f:f:f:f","UDP","42","24","5678  >  8765 Len=8"
"4266","420.649504","","","IEEE 802.15.4","42","","Ack"
"4267","421.714000","::207:7:7:7","::202:2:2:2","UDP","87","24","8765  >  5678 Len=8"
"4268","421.716504","","","IEEE 802.15.4","87","","Ack"
"4269","421.750000","::202:2:2:2","::207:7:7:7","UDP","43","24","5678  >  8765 Len=8"
"4270","421.752504","","","IEEE 802.15.4","43","","Ack"
"4271","422.850000","::204:4:4:4","::202:2:2:2","UDP","118","24","8765  >  5678 Len=8"
"4272","422.852504","","","IEEE 802.15.4","118","","Ack"
"4273","422.891000","::202:2:2:2","::204:4:4:4","UDP","44","24","5678  >  8765 Len=8"
"4274","422.893504","","","IEEE 802.15.4","44","","Ack"
"4275","423.049000","::20d:d:d:d","::202:2:2:2","UDP","84","24","8765  >  5678 Len=8"
"4276","423.051504","","","IEEE 802.15.4","84","","Ack"
"4277","423.094000","::202:2:2:2","::20d:d:d:d","UDP","45","24","5678  >  8765 Len=8"
"4278","423.096504","","","IEEE 802.15.4","45","","Ack"
"4279","424.218000","::206:6:6:6","::202:2:2:2","UDP","229","24","8765  >  5678 Len=8"
"4280","424.220504","","","IEEE 802.15.4","229","","Ack"
"4281","424.251000","::202:2:2:2","::206:6:6:6","UDP","46","24","5678  >  8765 Len=8"
"4282","424.253504","","","IEEE 802.15.4","46","","Ack"
"4283","424.253504","fe80::212:12:12:12","fe80::216:16:16:16","ICMPv6","125","76","RPL Control (DODAG Information Object)"
"4284","424.271000","fe80::212:12:12:12","fe80::216:16:16:16","ICMPv6","125","76","RPL Control (DODAG Information Object)"
"4285","424.275200","","","IEEE 802.15.4","125","","Ack"
"4286","424.281000","::202:2:2:2","::206:6:6:6","UDP","46","24","5678  >  8765 Len=8"
"4287","424.283504","","","IEEE 802.15.4","46","","Ack"
"4288","424.377000","::20a:a:a:a","::202:2:2:2","UDP","32","24","8765  >  5678 Len=8"
"4289","424.379504","","","IEEE 802.15.4","32","","Ack"
"4290","424.394000","::202:2:2:2","::20a:a:a:a","UDP","47","24","5678  >  8765 Len=8"
"4291","424.396504","","","IEEE 802.15.4","47","","Ack"
"4292","424.611000","fe80::210:10:10:10","ff02::1a","ICMPv6","167","76","RPL Control (DODAG Information Object)"
"4293","424.812000","::209:9:9:9","::201:1:1:1","UDP","186","24","8765  >  5678 Len=8"
"4294","424.814504","","","IEEE 802.15.4","186","","Ack"
"4295","424.856000","::201:1:1:1","::209:9:9:9","UDP","175","24","5678  >  8765 Len=8"
"4296","424.858504","","","IEEE 802.15.4","175","","Ack"
"4297","424.909000","fe80::217:17:17:17","ff02::1a","ICMPv6","221","76","RPL Control (DODAG Information Object)"
"4298","425.313000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","43","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"4299","425.317936","","","IEEE 802.15.4","43","","Ack"
"4300","425.331000","::216:16:16:16","::201:1:1:1","UDP","44","158","8765  >  5678 Len=142"
"4301","425.334816","","","IEEE 802.15.4","44","","Ack"
"4302","425.366000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","176","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"4303","425.370936","","","IEEE 802.15.4","176","","Ack"
"4304","425.397000","::201:1:1:1","::216:16:16:16","UDP","177","158","5678  >  8765 Len=142"
"4305","425.400816","","","IEEE 802.15.4","177","","Ack"
"4306","425.443000","::203:3:3:3","::201:1:1:1","UDP","124","24","8765  >  5678 Len=8"
"4307","425.445504","","","IEEE 802.15.4","124","","Ack"
"4308","425.451000","::201:1:1:1","::203:3:3:3","UDP","178","24","5678  >  8765 Len=8"
"4309","425.453504","","","IEEE 802.15.4","178","","Ack"
"4310","425.576000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","15","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"4311","425.580936","","","IEEE 802.15.4","15","","Ack"
"4312","425.608000","::217:17:17:17","::201:1:1:1","UDP","222","97","8765  >  5678 Len=81"
"4313","425.612840","","","IEEE 802.15.4","222","","Ack"
"4314","425.618000","::215:15:15:15","::202:2:2:2","UDP","16","176","8765  >  5678 Len=160"
"4315","425.622392","","","IEEE 802.15.4","16","","Ack"
